,0
8596,5
8597,7
8598,2
8599,4
8600,5
8601,2
8602,6
8603,6
8604,5
8605,5
8606,7
8607,5
8608,6
8609,3
8610,5
8611,6
8612,6
8613,2
8614,2
8615,7
8616,4
8617,1
8618,3
8619,4
8620,4
8621,3
8622,7
8623,2
8624,3
8625,3
8626,3
8627,6
8628,7
8629,5
8630,6
8631,1
8632,1
8633,5
8634,5
8635,7
8636,3
8637,2
8638,3
8639,5
8640,1
8641,4
8642,1
8643,7
8644,1
8645,5
8646,6
8647,5
8648,2
8649,2
8650,5
8651,7
8652,1
8653,2
8654,5
8655,1
8656,4
8657,2
8658,7
8659,5
8660,7
8661,4
8662,3
8663,6
8664,4
8665,5
8666,2
8667,3
8668,3
8669,1
8670,5
8671,6
8672,5
8673,7
8674,2
8675,1
8676,5
8677,3
8678,3
8679,2
8680,1
8681,6
8682,3
8683,3
8684,6
8685,1
8686,4
8687,5
8688,7
8689,1
8690,2
8691,5
8692,6
8693,4
8694,7
8695,2
8696,6
8697,6
8698,4
8699,7
8700,2
8701,5
8702,7
8703,6
8704,5
8705,7
8706,3
8707,1
8708,1
8709,4
8710,7
8711,7
8712,2
8713,2
8714,4
8715,6
8716,6
8717,4
8718,4
8719,1
8720,3
8721,6
8722,3
8723,2
8724,5
8725,2
8726,1
8727,4
8728,5
8729,5
8730,3
8731,7
8732,7
8733,5
8734,1
8735,6
8736,3
8737,5
8738,5
8739,3
8740,2
8741,4
8742,2
8743,1
8744,6
8745,7
8746,4
8747,3
8748,1
8749,4
8750,7
8751,2
8752,2
8753,5
8754,1
8755,1
8756,4
8757,1
8758,7
8759,5
8760,4
8761,6
8762,1
8763,1
8764,7
8765,7
8766,4
8767,3
8768,3
8769,6
8770,4
8771,4
8772,2
8773,7
8774,4
8775,6
8776,3
8777,7
8778,1
8779,6
8780,3
8781,3
8782,2
8783,2
8784,7
8785,3
8786,4
8787,6
8788,3
8789,1
8790,3
8791,1
8792,4
8793,7
8794,3
8795,2
8796,6
8797,6
8798,7
8799,2
8800,3
8801,3
8802,3
8803,5
8804,6
8805,6
8806,6
8807,6
8808,6
8809,3
8810,4
8811,3
8812,5
8813,1
8814,2
8815,2
8816,6
8817,2
8818,5
8819,4
8820,7
8821,3
8822,6
8823,7
8824,2
8825,3
8826,6
8827,3
8828,2
8829,1
8830,3
8831,1
8832,3
8833,6
8834,7
8835,1
8836,3
8837,6
8838,2
8839,5
8840,6
8841,6
8842,4
8843,1
8844,5
8845,6
8846,2
8847,3
8848,6
8849,7
8850,2
8851,2
8852,2
8853,5
8854,7
8855,6
8856,2
8857,3
8858,2
8859,3
8860,1
8861,1
8862,1
8863,5
8864,3
8865,3
8866,2
8867,5
8868,7
8869,7
8870,2
8871,2
8872,2
8873,3
8874,7
8875,1
8876,3
8877,4
8878,5
8879,5
8880,4
8881,6
8882,3
8883,5
8884,7
8885,2
8886,5
8887,1
8888,5
8889,6
8890,5
8891,4
8892,3
8893,5
8894,6
8895,7
8896,6
8897,4
8898,1
8899,4
8900,7
8901,4
8902,2
8903,3
8904,1
8905,1
8906,2
8907,2
8908,4
8909,2
8910,6
8911,5
8912,2
8913,3
8914,4
8915,3
8916,1
8917,6
8918,5
8919,7
8920,7
8921,3
8922,2
8923,5
8924,7
8925,4
8926,1
8927,5
8928,7
8929,7
8930,4
8931,1
8932,4
8933,5
8934,1
8935,5
8936,6
8937,7
8938,2
8939,1
8940,5
8941,4
8942,1
8943,6
8944,3
8945,6
8946,7
8947,5
8948,4
8949,4
8950,5
8951,6
8952,4
8953,4
8954,4
8955,3
8956,7
8957,3
8958,4
8959,3
8960,1
8961,4
8962,5
8963,1
8964,1
8965,6
8966,3
8967,2
8968,7
8969,5
8970,6
8971,1
8972,7
8973,5
8974,4
8975,1
8976,1
8977,6
8978,4
8979,4
8980,5
8981,5
8982,4
8983,4
8984,7
8985,1
8986,2
8987,4
8988,2
8989,3
8990,5
8991,2
8992,2
8993,2
8994,2
8995,5
8996,4
8997,7
8998,2
8999,4
9000,4
9001,1
9002,2
9003,2
9004,4
9005,4
9006,6
9007,5
9008,3
9009,1
9010,1
9011,6
9012,7
9013,6
9014,6
9015,6
9016,4
9017,3
9018,1
9019,1
9020,4
9021,5
9022,3
9023,4
9024,7
9025,1
9026,2
9027,5
9028,4
9029,4
9030,1
9031,1
9032,3
9033,2
9034,7
9035,2
9036,3
9037,3
9038,4
9039,5
9040,4
9041,7
9042,1
9043,2
9044,1
9045,4
9046,6
9047,5
9048,4
9049,2
9050,2
9051,5
9052,2
9053,7
9054,4
9055,7
9056,2
9057,5
9058,3
9059,7
9060,7
9061,7
9062,4
9063,2
9064,7
9065,5
9066,4
9067,2
9068,6
9069,2
9070,7
9071,2
9072,1
9073,2
9074,5
9075,2
9076,5
9077,4
9078,7
9079,2
9080,2
9081,7
9082,7
9083,2
9084,1
9085,2
9086,1
9087,5
9088,4
9089,5
9090,1
9091,5
9092,1
9093,3
9094,3
9095,1
9096,3
9097,6
9098,3
9099,5
9100,6
9101,7
9102,4
9103,3
9104,4
9105,5
9106,1
9107,2
9108,5
9109,3
9110,4
9111,6
9112,4
9113,5
9114,4
9115,4
9116,3
9117,3
9118,5
9119,4
9120,5
9121,5
9122,5
9123,4
9124,4
9125,5
9126,1
9127,6
9128,1
9129,1
9130,4
9131,2
9132,3
9133,7
9134,3
9135,1
9136,1
9137,3
9138,5
9139,7
9140,2
9141,6
9142,1
9143,2
9144,3
9145,7
9146,5
9147,1
9148,5
9149,3
9150,5
9151,4
9152,4
9153,1
9154,5
9155,3
9156,5
9157,5
9158,4
9159,2
9160,3
9161,6
9162,2
9163,5
9164,7
9165,2
9166,7
9167,2
9168,2
9169,6
9170,4
9171,1
9172,6
9173,3
9174,7
9175,2
9176,5
9177,3
9178,3
9179,2
9180,7
9181,4
9182,2
9183,4
9184,2
9185,5
9186,1
9187,5
9188,3
9189,3
9190,4
9191,7
9192,3
9193,1
9194,3
9195,6
9196,1
9197,1
9198,1
9199,1
9200,1
9201,3
9202,6
9203,3
9204,7
9205,1
9206,5
9207,2
9208,6
9209,6
9210,4
9211,2
9212,3
9213,5
9214,3
9215,2
9216,4
9217,7
9218,3
9219,5
9220,3
9221,4
9222,2
9223,6
9224,3
9225,5
9226,6
9227,2
9228,1
9229,4
9230,6
9231,3
9232,5
9233,7
9234,6
9235,5
9236,1
9237,3
9238,7
9239,2
9240,5
9241,1
9242,2
9243,5
9244,1
9245,2
9246,7
9247,3
9248,7
9249,6
9250,3
9251,2
9252,7
9253,2
9254,6
9255,5
9256,3
9257,1
9258,7
9259,3
9260,1
9261,4
9262,6
9263,1
9264,3
9265,2
9266,3
9267,3
9268,7
9269,4
9270,4
9271,6
9272,1
9273,7
9274,1
9275,4
9276,4
9277,7
9278,4
9279,5
9280,4
9281,6
9282,6
9283,1
9284,1
9285,2
9286,4
9287,5
9288,5
9289,1
9290,3
9291,5
9292,2
9293,4
9294,4
9295,1
9296,6
9297,6
9298,5
9299,3
9300,2
9301,5
9302,4
9303,2
9304,6
9305,7
9306,5
9307,7
9308,5
9309,6
9310,3
9311,6
9312,3
9313,4
9314,4
9315,1
9316,3
9317,5
9318,7
9319,3
9320,3
9321,4
9322,4
9323,3
9324,4
9325,3
9326,1
9327,3
9328,2
9329,2
9330,4
9331,1
9332,7
9333,4
9334,1
9335,2
9336,6
9337,7
9338,4
9339,4
9340,1
9341,5
9342,3
9343,3
9344,6
9345,3
9346,5
9347,2
9348,4
9349,5
9350,3
9351,3
9352,1
9353,4
9354,5
9355,1
9356,1
9357,3
9358,3
9359,4
9360,3
9361,7
9362,3
9363,4
9364,1
9365,3
9366,6
9367,7
9368,7
9369,7
9370,5
9371,3
9372,3
9373,7
9374,7
9375,7
9376,4
9377,5
9378,4
9379,5
9380,4
9381,5
9382,7
9383,7
9384,6
9385,5
9386,4
9387,6
9388,5
9389,7
9390,2
9391,1
9392,7
9393,6
9394,7
9395,1
9396,6
9397,1
9398,5
9399,7
9400,2
9401,3
9402,2
9403,5
9404,4
9405,2
9406,5
9407,2
9408,2
9409,7
9410,6
9411,4
9412,4
9413,4
9414,3
9415,7
9416,3
9417,3
9418,5
9419,1
9420,6
9421,4
9422,5
9423,3
9424,4
9425,6
9426,7
9427,2
9428,7
9429,4
9430,2
9431,5
9432,1
9433,6
9434,6
9435,5
9436,7
9437,4
9438,5
9439,5
9440,3
9441,2
9442,2
9443,5
9444,6
9445,2
9446,2
9447,2
9448,4
9449,2
9450,7
9451,7
9452,6
9453,6
9454,3
9455,3
9456,6
9457,5
9458,7
9459,6
9460,1
9461,6
9462,4
9463,3
9464,1
9465,1
9466,6
9467,5
9468,2
9469,1
9470,2
9471,3
9472,3
9473,4
9474,3
9475,3
9476,7
9477,2
9478,1
9479,5
9480,2
9481,7
9482,3
9483,4
9484,7
9485,6
9486,7
9487,3
9488,5
9489,5
9490,1
9491,6
9492,4
9493,4
9494,3
9495,2
9496,5
9497,2
9498,7
9499,7
9500,5
9501,1
9502,7
9503,3
9504,2
9505,7
9506,6
9507,2
9508,2
9509,5
9510,1
9511,4
9512,2
9513,6
9514,4
9515,6
9516,2
9517,1
9518,3
9519,5
9520,6
9521,1
9522,1
9523,3
9524,6
9525,4
9526,3
9527,7
9528,5
9529,3
9530,2
9531,7
9532,1
9533,5
9534,1
9535,1
9536,7
9537,3
9538,1
9539,3
9540,3
9541,1
9542,2
9543,1
9544,4
9545,2
9546,7
9547,4
9548,4
9549,3
9550,3
9551,5
9552,3
9553,2
9554,1
9555,2
9556,6
9557,1
9558,5
9559,1
9560,4
9561,5
9562,7
9563,4
9564,2
9565,2
9566,1
9567,6
9568,1
9569,7
9570,5
9571,5
9572,2
9573,6
9574,3
9575,4
9576,7
9577,6
9578,4
9579,6
9580,6
9581,2
9582,4
9583,7
9584,5
9585,6
9586,4
9587,3
9588,2
9589,5
9590,7
9591,2
9592,5
9593,2
9594,7
9595,1
9596,7
9597,7
9598,7
9599,6
9600,2
9601,7
9602,4
9603,1
9604,7
9605,1
9606,2
9607,7
9608,5
9609,2
9610,6
9611,5
9612,5
9613,2
9614,5
9615,6
9616,6
9617,5
9618,6
9619,7
9620,1
9621,2
9622,2
9623,2
9624,4
9625,7
9626,2
9627,3
9628,3
9629,5
9630,3
9631,4
9632,7
9633,2
9634,5
9635,4
9636,4
9637,2
9638,4
9639,7
9640,1
9641,4
9642,5
9643,6
9644,3
9645,5
9646,1
9647,5
9648,1
9649,4
9650,5
9651,6
9652,6
9653,2
9654,2
9655,7
9656,1
9657,4
9658,4
9659,6
9660,3
9661,4
9662,3
9663,7
9664,2
9665,4
9666,1
9667,3
9668,2
9669,4
9670,4
9671,1
9672,4
9673,2
9674,6
9675,7
9676,3
9677,1
9678,2
9679,3
9680,4
9681,5
9682,4
9683,7
9684,6
9685,5
9686,4
9687,2
9688,1
9689,5
9690,6
9691,3
9692,4
9693,4
9694,6
9695,7
9696,4
9697,3
9698,7
9699,3
9700,7
9701,3
9702,4
9703,7
9704,5
9705,4
9706,4
9707,2
9708,1
9709,1
9710,5
9711,5
9712,3
9713,4
9714,1
9715,6
9716,1
9717,6
9718,7
9719,2
9720,1
9721,3
9722,6
9723,2
9724,4
9725,6
9726,1
9727,4
9728,2
9729,4
9730,4
9731,6
9732,5
9733,3
9734,5
9735,3
9736,4
9737,4
9738,2
9739,2
9740,7
9741,6
9742,6
9743,1
9744,5
9745,1
9746,2
9747,4
9748,4
9749,4
9750,7
9751,6
9752,3
9753,5
9754,4
9755,1
9756,2
9757,7
9758,3
9759,4
9760,4
9761,7
9762,5
9763,1
9764,2
9765,3
9766,2
9767,7
9768,5
9769,5
9770,2
9771,4
9772,1
9773,6
9774,1
9775,7
9776,7
9777,3
9778,3
9779,7
9780,6
9781,4
9782,6
9783,5
9784,2
9785,7
9786,7
9787,7
9788,2
9789,6
9790,4
9791,1
9792,6
9793,3
9794,3
9795,5
9796,2
9797,2
9798,2
9799,5
9800,3
9801,4
9802,5
9803,4
9804,2
9805,4
9806,6
9807,6
9808,6
9809,2
9810,4
9811,4
9812,6
9813,5
9814,1
9815,3
9816,3
9817,4
9818,7
9819,6
9820,3
9821,1
9822,6
9823,3
9824,3
9825,2
9826,6
9827,5
9828,1
9829,5
9830,2
9831,1
9832,6
9833,6
9834,6
9835,1
9836,6
9837,1
9838,1
9839,5
9840,1
9841,5
9842,6
9843,2
9844,6
9845,5
9846,2
9847,3
9848,7
9849,6
9850,5
9851,1
9852,5
9853,7
9854,5
9855,6
9856,4
9857,5
9858,1
9859,6
9860,1
9861,2
9862,2
9863,2
9864,2
9865,4
9866,6
9867,2
9868,7
9869,7
9870,7
9871,3
9872,4
9873,2
9874,3
9875,6
9876,2
9877,5
9878,6
9879,2
9880,5
9881,7
9882,7
9883,7
9884,3
9885,5
9886,4
9887,6
9888,7
9889,6
9890,1
9891,6
9892,1
9893,4
9894,3
9895,1
9896,3
9897,2
9898,6
9899,7
9900,1
9901,1
9902,7
9903,2
9904,1
9905,7
9906,2
9907,6
9908,1
9909,5
9910,3
9911,4
9912,4
9913,2
9914,3
9915,1
9916,1
9917,2
9918,4
9919,7
9920,1
9921,4
9922,5
9923,5
9924,4
9925,5
9926,7
9927,4
9928,5
9929,2
9930,5
9931,6
9932,7
9933,6
9934,3
9935,3
9936,6
9937,5
9938,2
9939,2
9940,6
9941,2
9942,1
9943,3
9944,7
9945,1
9946,5
9947,5
9948,5
9949,4
9950,4
9951,1
9952,3
9953,2
9954,1
9955,2
9956,3
9957,1
9958,5
9959,5
9960,7
9961,2
9962,2
9963,5
9964,5
9965,7
9966,1
9967,5
9968,6
9969,5
9970,5
9971,7
9972,3
9973,2
9974,1
9975,5
9976,6
9977,4
9978,6
9979,2
9980,5
9981,7
9982,1
9983,1
9984,5
9985,1
9986,7
9987,6
9988,6
9989,6
9990,5
9991,1
9992,2
9993,1
9994,7
9995,7
9996,1
9997,6
9998,7
9999,7
10000,4
10001,4
10002,2
10003,3
10004,2
10005,2
10006,4
10007,7
10008,6
10009,3
10010,2
10011,6
10012,7
10013,1
10014,6
10015,7
10016,1
10017,7
10018,3
10019,7
10020,2
10021,1
10022,6
10023,5
10024,2
10025,2
10026,1
10027,6
10028,5
10029,3
10030,5
10031,2
10032,4
10033,1
10034,6
10035,4
10036,3
10037,1
10038,7
10039,1
10040,5
10041,1
10042,4
10043,1
10044,7
10045,6
10046,3
10047,5
10048,7
10049,2
10050,6
10051,1
10052,3
10053,7
10054,2
10055,5
10056,4
10057,6
10058,7
10059,5
10060,3
10061,5
10062,4
10063,1
10064,3
10065,6
10066,4
10067,2
10068,1
10069,1
10070,7
10071,3
10072,7
10073,5
10074,6
10075,5
10076,7
10077,6
10078,1
10079,1
10080,6
10081,5
10082,3
10083,1
10084,1
10085,6
10086,7
10087,3
10088,2
10089,3
10090,7
10091,2
10092,4
10093,6
10094,3
10095,7
10096,4
10097,7
10098,6
10099,1
10100,4
10101,2
10102,7
10103,6
10104,7
10105,7
10106,2
10107,3
10108,6
10109,4
10110,4
10111,7
10112,5
10113,1
10114,2
10115,3
10116,6
10117,2
10118,7
10119,5
10120,7
10121,1
10122,5
10123,2
10124,7
10125,6
10126,5
10127,4
10128,7
10129,2
10130,4
10131,4
10132,5
10133,7
10134,4
10135,5
10136,7
10137,1
10138,7
10139,1
10140,7
10141,4
10142,5
10143,3
10144,5
10145,6
10146,3
10147,6
10148,4
10149,7
10150,2
10151,5
10152,2
10153,6
10154,6
10155,6
10156,3
10157,5
10158,2
10159,7
10160,1
10161,4
10162,3
10163,7
10164,6
10165,7
10166,6
10167,4
10168,4
10169,6
10170,5
10171,2
10172,2
10173,4
10174,2
10175,5
10176,6
10177,1
10178,1
10179,6
10180,5
10181,5
10182,6
10183,7
10184,1
10185,2
10186,7
10187,3
10188,6
10189,6
10190,3
10191,4
10192,5
10193,5
10194,7
10195,2
10196,5
10197,3
10198,4
10199,6
10200,1
10201,3
10202,2
10203,1
10204,6
10205,7
10206,5
10207,4
10208,4
10209,6
10210,5
10211,5
10212,5
10213,4
10214,1
10215,1
10216,1
10217,5
10218,6
10219,3
10220,5
10221,2
10222,7
10223,2
10224,4
10225,7
10226,5
10227,5
10228,2
10229,7
10230,2
10231,2
10232,6
10233,2
10234,1
10235,6
10236,2
10237,7
10238,4
10239,4
10240,7
10241,4
10242,4
10243,2
10244,6
10245,3
10246,3
10247,3
10248,6
10249,4
10250,5
10251,4
10252,1
10253,2
10254,2
10255,4
10256,6
10257,6
10258,1
10259,1
10260,6
10261,3
10262,6
10263,7
10264,1
10265,7
10266,1
10267,5
10268,2
10269,4
10270,4
10271,4
10272,7
10273,7
10274,1
10275,2
10276,4
10277,5
10278,7
10279,3
10280,1
10281,7
10282,4
10283,5
10284,2
10285,5
10286,6
10287,2
10288,5
10289,3
10290,6
10291,3
10292,4
10293,1
10294,1
10295,4
10296,2
10297,5
10298,2
10299,7
10300,1
10301,3
10302,2
10303,1
10304,4
10305,6
10306,5
10307,3
10308,2
10309,7
10310,1
10311,3
10312,3
10313,1
10314,4
10315,7
10316,6
10317,1
10318,1
10319,5
10320,7
10321,1
10322,2
10323,7
10324,1
10325,4
10326,2
10327,3
10328,1
10329,6
10330,6
10331,2
10332,1
10333,7
10334,4
10335,4
10336,6
10337,2
10338,4
10339,2
10340,7
10341,4
10342,7
10343,2
10344,1
10345,1
10346,2
10347,4
10348,4
10349,2
10350,5
10351,2
10352,1
10353,5
10354,4
10355,7
10356,5
10357,7
10358,7
10359,6
10360,2
10361,3
10362,2
10363,1
10364,2
10365,2
10366,3
10367,6
10368,1
10369,2
10370,5
10371,3
10372,2
10373,3
10374,1
10375,4
10376,1
10377,3
10378,4
10379,1
10380,1
10381,6
10382,3
10383,3
10384,1
10385,1
10386,6
10387,1
10388,2
10389,7
10390,2
10391,2
10392,3
10393,6
10394,2
10395,2
10396,6
10397,1
10398,5
10399,3
10400,2
10401,4
10402,3
10403,4
10404,4
10405,4
10406,2
10407,5
10408,6
10409,2
10410,2
10411,1
10412,7
10413,2
10414,2
10415,1
10416,5
10417,4
10418,2
10419,3
10420,2
10421,4
10422,7
10423,2
10424,3
10425,5
10426,7
10427,2
10428,4
10429,1
10430,2
10431,1
10432,2
10433,3
10434,5
10435,1
10436,3
10437,2
10438,1
10439,4
10440,5
10441,2
10442,1
10443,2
10444,4
10445,6
10446,7
10447,7
10448,1
10449,2
10450,5
10451,1
10452,7
10453,6
10454,1
10455,3
10456,4
10457,5
10458,4
10459,1
10460,7
10461,1
10462,2
10463,4
10464,4
10465,1
10466,2
10467,7
10468,7
10469,1
10470,3
10471,5
10472,2
10473,2
10474,7
10475,3
10476,5
10477,7
10478,3
10479,2
10480,7
10481,4
10482,3
10483,3
10484,4
10485,2
10486,6
10487,7
10488,3
10489,2
10490,5
10491,4
10492,3
10493,1
10494,5
10495,6
10496,3
10497,5
10498,2
10499,7
10500,6
10501,6
10502,5
10503,6
10504,1
10505,3
10506,1
10507,3
10508,3
10509,2
10510,6
10511,5
10512,2
10513,7
10514,1
10515,6
10516,6
10517,1
10518,3
10519,2
10520,7
10521,6
10522,5
10523,5
10524,6
10525,2
10526,3
10527,6
10528,3
10529,5
10530,7
10531,1
10532,2
10533,4
10534,7
10535,1
10536,5
10537,6
10538,3
10539,2
10540,5
10541,5
10542,6
10543,4
10544,3
10545,1
10546,3
10547,4
10548,3
10549,3
10550,2
10551,4
10552,6
10553,7
10554,6
10555,6
10556,3
10557,2
10558,4
10559,7
10560,6
10561,3
10562,4
10563,2
10564,3
10565,3
10566,1
10567,4
10568,7
10569,7
10570,4
10571,3
10572,5
10573,6
10574,4
10575,1
10576,7
10577,2
10578,3
10579,5
10580,5
10581,5
10582,1
10583,3
10584,5
10585,6
10586,7
10587,7
10588,7
10589,2
10590,3
10591,2
10592,6
10593,6
10594,1
10595,2
10596,3
10597,1
10598,2
10599,1
10600,5
10601,4
10602,6
10603,4
10604,7
10605,3
10606,1
10607,6
10608,7
10609,2
10610,1
10611,2
10612,5
10613,7
10614,6
10615,4
10616,4
10617,5
10618,5
10619,7
10620,6
10621,4
10622,3
10623,1
10624,2
10625,6
10626,3
10627,5
10628,7
10629,2
10630,1
10631,5
10632,3
10633,4
10634,6
10635,7
10636,3
10637,6
10638,4
10639,4
10640,2
10641,2
10642,4
10643,5
10644,2
10645,5
10646,5
10647,6
10648,3
10649,7
10650,4
10651,4
10652,1
10653,6
10654,5
10655,1
10656,6
10657,2
10658,1
10659,3
10660,7
10661,7
10662,1
10663,1
10664,5
10665,5
10666,4
10667,1
10668,5
10669,4
10670,5
10671,1
10672,1
10673,2
10674,6
10675,1
10676,1
10677,3
10678,6
10679,4
10680,1
10681,2
10682,2
10683,7
10684,5
10685,7
10686,5
10687,7
10688,6
10689,2
10690,7
10691,2
10692,1
10693,7
10694,1
10695,1
10696,1
10697,6
10698,2
10699,1
10700,5
10701,1
10702,4
10703,6
10704,7
10705,3
10706,1
10707,3
10708,5
10709,4
10710,7
10711,7
10712,6
10713,6
10714,3
10715,5
10716,2
10717,6
10718,3
10719,7
10720,1
10721,2
10722,5
10723,5
10724,3
10725,4
10726,2
10727,4
10728,4
10729,2
10730,7
10731,3
10732,6
10733,1
10734,3
10735,3
10736,6
10737,6
10738,6
10739,3
10740,6
10741,3
10742,6
10743,6
10744,6
10745,7
10746,3
10747,7
10748,6
10749,1
10750,2
10751,7
10752,6
10753,6
10754,4
10755,1
10756,1
10757,4
10758,7
10759,5
10760,6
10761,3
10762,6
10763,3
10764,4
10765,7
10766,3
10767,3
10768,6
10769,3
10770,3
10771,7
10772,6
10773,4
10774,2
10775,3
10776,1
10777,6
10778,4
10779,6
10780,3
10781,6
10782,4
10783,1
10784,3
10785,1
10786,1
10787,3
10788,4
10789,4
10790,5
10791,4
10792,2
10793,2
10794,4
10795,5
10796,3
10797,2
10798,4
10799,5
10800,5
10801,5
10802,5
10803,3
10804,7
10805,4
10806,7
10807,3
10808,1
10809,5
10810,6
10811,5
10812,7
10813,2
10814,4
10815,5
10816,4
10817,6
10818,7
10819,6
10820,4
10821,5
10822,3
10823,7
10824,6
10825,7
10826,5
10827,1
10828,3
10829,3
10830,5
10831,4
10832,5
10833,5
10834,7
10835,3
10836,3
10837,5
10838,2
10839,5
10840,6
10841,6
10842,3
10843,2
10844,1
10845,2
10846,5
10847,7
10848,4
10849,6
10850,5
10851,5
10852,5
10853,4
10854,3
10855,6
10856,7
10857,3
10858,2
10859,7
10860,2
10861,7
10862,2
10863,1
10864,6
10865,1
10866,3
10867,2
10868,1
10869,2
10870,2
10871,2
10872,5
10873,1
10874,5
10875,4
10876,4
10877,5
10878,1
10879,1
10880,3
10881,4
10882,2
10883,6
10884,3
10885,4
10886,4
10887,4
10888,7
10889,1
10890,1
10891,5
10892,1
10893,1
10894,6
10895,7
10896,1
10897,6
10898,1
10899,6
10900,5
10901,5
10902,3
10903,2
10904,6
10905,5
10906,2
10907,5
10908,4
10909,3
10910,3
10911,2
10912,4
10913,4
10914,6
10915,6
10916,3
10917,7
10918,6
10919,2
10920,1
10921,1
10922,1
10923,5
10924,5
10925,4
10926,3
10927,2
10928,1
10929,7
10930,2
10931,4
10932,3
10933,3
10934,7
10935,2
10936,3
10937,6
10938,5
10939,5
10940,5
10941,4
10942,7
10943,4
10944,1
10945,6
10946,5
10947,7
10948,6
10949,2
10950,1
10951,3
10952,7
10953,2
10954,2
10955,3
10956,5
10957,7
10958,3
10959,5
10960,3
10961,6
10962,2
10963,5
10964,1
10965,3
10966,5
10967,5
10968,7
10969,1
10970,3
10971,4
10972,3
10973,4
10974,7
10975,7
10976,6
10977,3
10978,7
10979,3
10980,1
10981,6
10982,2
10983,7
10984,1
10985,5
10986,4
10987,3
10988,7
10989,4
10990,3
10991,4
10992,2
10993,4
10994,1
10995,4
10996,4
10997,6
10998,3
10999,3
11000,1
11001,7
11002,3
11003,3
11004,7
11005,5
11006,7
11007,6
11008,7
11009,2
11010,7
11011,5
11012,4
11013,1
11014,4
11015,2
11016,1
11017,2
11018,3
11019,6
11020,1
11021,3
11022,2
11023,5
11024,5
11025,7
11026,7
11027,6
11028,6
11029,2
11030,5
11031,5
11032,5
11033,6
11034,7
11035,2
11036,6
11037,6
11038,2
11039,1
11040,1
11041,3
11042,2
11043,5
11044,2
11045,2
11046,1
11047,1
11048,5
11049,7
11050,3
11051,2
11052,4
11053,5
11054,4
11055,3
11056,4
11057,7
11058,3
11059,6
11060,5
11061,4
11062,1
11063,2
11064,3
11065,1
11066,5
11067,4
11068,2
11069,7
11070,5
11071,5
11072,1
11073,1
11074,5
11075,7
11076,7
11077,5
11078,2
11079,5
11080,5
11081,3
11082,6
11083,5
11084,3
11085,3
11086,3
11087,7
11088,2
11089,7
11090,4
11091,3
11092,2
11093,2
11094,4
11095,6
11096,2
11097,4
11098,1
11099,6
11100,7
11101,5
11102,2
11103,2
11104,3
11105,4
11106,7
11107,1
11108,4
11109,2
11110,6
11111,1
11112,2
11113,6
11114,7
11115,5
11116,3
11117,3
11118,2
11119,2
11120,7
11121,2
11122,7
11123,4
11124,4
11125,7
11126,2
11127,7
11128,7
11129,4
11130,7
11131,4
11132,3
11133,2
11134,7
11135,1
11136,2
11137,3
11138,2
11139,7
11140,1
11141,5
11142,1
11143,2
11144,4
11145,1
11146,3
11147,6
11148,2
11149,2
11150,1
11151,7
11152,5
11153,2
11154,5
11155,7
11156,3
11157,7
11158,6
11159,3
11160,1
11161,4
11162,3
11163,5
11164,5
11165,5
11166,5
11167,7
11168,5
11169,7
11170,6
11171,3
11172,7
11173,1
11174,2
11175,1
11176,3
11177,5
11178,3
11179,3
11180,7
11181,4
11182,7
11183,7
11184,5
11185,1
11186,5
11187,2
11188,4
11189,7
11190,4
11191,2
11192,6
11193,2
11194,4
11195,5
11196,6
11197,2
11198,2
11199,3
11200,1
11201,2
11202,5
11203,1
11204,3
11205,2
11206,5
11207,2
11208,1
11209,4
11210,4
11211,4
11212,7
11213,4
11214,4
11215,1
11216,4
11217,6
11218,3
11219,7
11220,3
11221,3
11222,5
11223,4
11224,4
11225,3
11226,3
11227,4
11228,2
11229,6
11230,3
11231,1
11232,2
11233,4
11234,6
11235,2
11236,6
11237,4
11238,6
11239,4
11240,3
11241,7
11242,7
11243,3
11244,3
11245,2
11246,2
11247,4
11248,2
11249,7
11250,3
11251,4
11252,7
11253,3
11254,1
11255,3
11256,2
11257,5
11258,4
11259,4
11260,1
11261,6
11262,4
11263,7
11264,4
11265,3
11266,6
11267,3
11268,7
11269,4
11270,2
11271,1
11272,6
11273,1
11274,3
11275,6
11276,3
11277,5
11278,4
11279,5
11280,7
11281,4
11282,2
11283,4
11284,1
11285,5
11286,5
11287,7
11288,1
11289,3
11290,6
11291,7
11292,5
11293,3
11294,4
11295,4
11296,3
11297,6
11298,5
11299,6
11300,3
11301,7
11302,5
11303,2
11304,5
11305,3
11306,4
11307,6
11308,3
11309,7
11310,2
11311,4
11312,6
11313,5
11314,5
11315,7
11316,3
11317,3
11318,7
11319,1
11320,2
11321,7
11322,7
11323,3
11324,4
11325,5
11326,4
11327,3
11328,4
11329,4
11330,3
11331,7
11332,7
11333,6
11334,5
11335,7
11336,6
11337,6
11338,6
11339,1
11340,3
11341,6
11342,5
11343,1
11344,7
11345,5
11346,6
11347,2
11348,2
11349,5
11350,3
11351,2
11352,1
11353,1
11354,5
11355,2
11356,6
11357,6
11358,3
11359,7
11360,7
11361,3
11362,6
11363,6
11364,6
11365,7
11366,7
11367,5
11368,3
11369,1
11370,2
11371,6
11372,4
11373,7
11374,7
11375,7
11376,3
11377,4
11378,7
11379,1
11380,7
11381,4
11382,7
11383,5
11384,2
11385,7
11386,4
11387,6
11388,5
11389,6
11390,7
11391,6
11392,7
11393,3
11394,1
